"","Con1","Con2","Con3","Ko1","Ko2","Ko3"
"ENSMUSG00000023984",0,4,16,0,0,2
"ENSMUSG00000083672",0,0,0,0,0,0
"ENSMUSG00000090115",58,244,756,43,326,325
"ENSMUSG00000033475",0,1,3,0,0,0
"ENSMUSG00000079444",0,0,0,3,0,0
"ENSMUSG00000084880",1,19,179,7,44,36
"ENSMUSG00000096549",0,4,0,0,0,2
"ENSMUSG00000023266",40,238,549,39,291,293
"ENSMUSG00000086930",0,0,0,0,0,0
"ENSMUSG00000023987",0,0,74,0,0,0
"ENSMUSG00000024457",558,2768,7129,584,2879,3626
"ENSMUSG00000065651",0,4,0,0,0,0
"ENSMUSG00000050747",2,28,56,1,68,33
"ENSMUSG00000073400",0,2,18,0,42,7
"ENSMUSG00000073399",0,0,0,0,0,0
"ENSMUSG00000058063",0,0,0,0,0,0
"ENSMUSG00000092239",0,0,0,0,0,0
"ENSMUSG00000036492",7,84,168,25,160,87
"ENSMUSG00000036398",1044,5123,11837,670,3929,4613
"ENSMUSG00000036315",312,1569,4129,274,1210,1476
"ENSMUSG00000036214",108,322,1263,63,349,381
"ENSMUSG00002076029",0,0,0,0,0,0
"ENSMUSG00000083534",0,0,4,0,0,0
"ENSMUSG00000064308",0,0,0,0,0,0
"ENSMUSG00000024459",0,0,0,0,0,0
"ENSMUSG00000036036",6,20,35,0,4,16
"ENSMUSG00000076439",0,0,0,0,0,0
"ENSMUSG00002076600",0,0,0,0,0,0
"ENSMUSG00000024462",309,1324,4107,162,979,1147
"ENSMUSG00000056600",0,0,0,0,0,0
"ENSMUSG00000095377",0,0,0,0,0,0
"ENSMUSG00000096477",0,0,0,0,0,0
"ENSMUSG00000092339",0,0,0,0,0,0
"ENSMUSG00000092223",0,0,2,0,0,2
"ENSMUSG00000091601",0,0,0,0,0,0
"ENSMUSG00000092408",0,0,0,0,0,0
"ENSMUSG00000092270",0,0,0,0,0,0
"ENSMUSG00000035186",10,0,2,8,8,2
"ENSMUSG00000043827",0,0,0,0,0,0
"ENSMUSG00000049561",0,0,0,0,0,0
"ENSMUSG00000064121",0,0,0,0,0,0
"ENSMUSG00000058802",0,0,0,0,0,0
"ENSMUSG00000092340",0,0,0,0,0,0
"ENSMUSG00000115039",0,0,2,0,2,0
"ENSMUSG00000091530",0,0,6,0,0,0
"ENSMUSG00000062327",0,0,0,0,0,0
"ENSMUSG00000084390",0,16,35,0,0,14
"ENSMUSG00000099104",0,0,6,0,2,0
"ENSMUSG00000102863",0,0,0,0,0,0
"ENSMUSG00000103558",0,0,2,0,0,0
"ENSMUSG00000117103",0,0,1,0,0,0
"ENSMUSG00000117107",0,0,0,0,0,0
"ENSMUSG00002075261",0,0,0,0,0,0
"ENSMUSG00000091831",5,8,14,0,0,4
"ENSMUSG00000118105",0,0,0,0,0,0
"ENSMUSG00000036775",495,2097,5277,506,1897,2684
"ENSMUSG00000024177",76,446,1136,60,292,391
"ENSMUSG00000049124",116,424,877,61,275,289
"ENSMUSG00000024180",616,3232,9872,740,3410,5123
"ENSMUSG00000024181",678,3840,7345,412,2772,3108
"ENSMUSG00000117374",0,0,0,0,0,0
"ENSMUSG00000024184",1239,9215,14672,958,11914,4340
"ENSMUSG00000073433",308,1994,4104,281,1628,1673
"ENSMUSG00000024186",183,704,3666,32,101,163
"ENSMUSG00000024187",1592,7067,27665,2154,9173,14214
"ENSMUSG00000088273",0,0,10,0,1,0
"ENSMUSG00000117513",0,0,9,0,0,0
"ENSMUSG00000117622",0,0,0,0,0,4
"ENSMUSG00000117609",0,0,0,0,0,0
"ENSMUSG00000024188",631,2761,7170,411,2097,2808
"ENSMUSG00000117596",0,0,8,0,0,0
"ENSMUSG00000089764",51,201,541,50,149,196
"ENSMUSG00000084893",2,1,0,0,0,0
"ENSMUSG00000024182",730,3509,12140,866,4412,6052
"ENSMUSG00000023926",0,0,0,0,0,0
"ENSMUSG00000098082",0,0,0,0,0,0
"ENSMUSG00000054951",4,44,66,12,20,78
"ENSMUSG00000091043",2,19,24,0,6,0
"ENSMUSG00002075699",0,0,0,0,0,0
"ENSMUSG00000023919",70,254,733,40,258,302
"ENSMUSG00000002307",364,1579,5445,284,1741,2122
"ENSMUSG00000024308",3285,17320,49507,4376,23704,27004
"ENSMUSG00000051390",390,2154,6368,467,2251,2910
"ENSMUSG00000041354",403,1257,3715,198,1261,1470
"ENSMUSG00000024309",572,2894,6929,434,2344,2422
"ENSMUSG00000117603",4,0,7,0,3,0
"ENSMUSG00000024312",383,1994,4702,375,1938,2218
"ENSMUSG00000067370",206,1171,2722,166,830,938
"ENSMUSG00000008668",7461,39791,77547,5401,29428,29808
"ENSMUSG00000024319",630,3482,9755,656,3153,4324
"ENSMUSG00000084601",0,0,0,0,0,0
"ENSMUSG00000092512",0,0,4,0,3,3
"ENSMUSG00000118084",6,28,77,12,26,55
"ENSMUSG00000061232",10260,54894,159487,9957,52720,59543
"ENSMUSG00000118082",0,2,0,0,0,0
"ENSMUSG00000024325",354,1884,5017,278,1379,1984
"ENSMUSG00000092338",0,0,0,0,0,0
"ENSMUSG00000065555",0,0,0,0,0,2
"ENSMUSG00000105964",0,0,0,0,0,0
"ENSMUSG00000073422",19,62,148,6,18,13
"ENSMUSG00000092595",0,3,22,0,3,1
"ENSMUSG00000024327",168,860,3054,139,694,1187
"ENSMUSG00000039656",664,3336,8111,677,2884,3615
"ENSMUSG00000024330",38,104,269,0,12,32
"ENSMUSG00000092383",0,0,0,0,0,0
"ENSMUSG00000098197",0,0,0,0,0,0
"ENSMUSG00000098241",0,0,0,0,0,0
"ENSMUSG00000024334",0,0,17,0,6,7
"ENSMUSG00000117772",0,0,0,0,0,0
"ENSMUSG00000024335",3229,15433,45908,3107,15757,21130
"ENSMUSG00000117829",0,0,0,0,0,0
"ENSMUSG00000092246",2,1,3,0,1,2
"ENSMUSG00000117003",30,90,322,18,72,84
"ENSMUSG00000023460",686,3184,9291,744,3545,4939
"ENSMUSG00000117235",0,0,0,0,0,0
"ENSMUSG00002075599",0,0,0,0,0,0
"ENSMUSG00000071984",12,4,16,10,4,8
"ENSMUSG00000094396",0,0,0,0,0,0
"ENSMUSG00000091206",0,0,0,0,0,0
"ENSMUSG00000004730",52,90,436,60,270,176
"ENSMUSG00000090655",0,0,0,0,0,0
"ENSMUSG00000117223",0,0,0,0,0,0
"ENSMUSG00000091504",0,0,0,0,0,0
"ENSMUSG00000088499",0,0,0,0,0,0
"ENSMUSG00000071275",0,0,0,0,0,0
"ENSMUSG00000091670",0,0,0,0,0,0
"ENSMUSG00000091656",0,0,0,0,0,0
"ENSMUSG00000091350",0,0,0,0,0,0
"ENSMUSG00000091491",4,0,0,0,8,0
"ENSMUSG00000093607",0,0,0,0,0,0
"ENSMUSG00000090224",0,0,0,0,0,0
"ENSMUSG00000117274",0,0,0,0,0,0
"ENSMUSG00000041565",0,0,0,0,0,0
"ENSMUSG00000120061",0,3,5,0,14,11
"ENSMUSG00000096965",2,12,8,0,8,4
"ENSMUSG00000120134",8,0,0,0,0,1
"ENSMUSG00000120263",26,0,21,0,4,25
"ENSMUSG00000120274",1,1,0,0,2,2
"ENSMUSG00000118026",2,21,95,11,35,55
"ENSMUSG00000120330",0,13,48,3,10,26
"ENSMUSG00000120349",0,2,11,1,2,0
"ENSMUSG00000117980",0,0,0,0,0,0
"ENSMUSG00000100150",0,0,0,4,0,2
"ENSMUSG00000120381",0,0,0,0,0,0
"ENSMUSG00000120398",0,0,0,0,0,0
"ENSMUSG00000120402",0,2,30,0,18,20
"ENSMUSG00000120278",0,0,0,0,0,0
"ENSMUSG00000078838",2,20,61,4,12,20
"ENSMUSG00000117654",0,0,10,0,0,0
"ENSMUSG00000120531",0,0,0,0,0,0
"ENSMUSG00000120541",0,0,0,0,0,0
"ENSMUSG00000073374",53,135,603,58,131,221
"ENSMUSG00000066170",24,92,194,12,62,96
"ENSMUSG00000120361",24,62,302,2,102,109
"ENSMUSG00000120597",0,3,48,2,13,20
"ENSMUSG00000097523",10,50,158,30,18,48
"ENSMUSG00000120609",0,0,0,0,0,0
"ENSMUSG00000120612",0,4,2,0,16,7
"ENSMUSG00000092415",0,0,0,0,0,0
"ENSMUSG00000120221",12,27,98,8,14,31
"ENSMUSG00000120305",0,0,0,0,0,0
"ENSMUSG00000117371",0,2,63,9,10,41
"ENSMUSG00000117575",2,4,8,2,13,14
"ENSMUSG00000099384",0,15,38,13,15,27
"ENSMUSG00000120679",0,0,0,0,0,0
"ENSMUSG00000120702",0,0,0,0,0,0
"ENSMUSG00000092591",0,0,0,0,0,0
"ENSMUSG00000120725",0,0,0,0,0,0
"ENSMUSG00000093622",0,4,8,0,2,0
"ENSMUSG00000117254",0,0,0,0,0,0
"ENSMUSG00000120854",6,0,46,4,19,23
"ENSMUSG00000120162",142,628,2237,168,1034,1431
"ENSMUSG00000112121",0,0,0,0,0,0
"ENSMUSG00000117011",0,4,0,0,4,0
"ENSMUSG00000116995",235,1152,3388,190,1001,1326
"ENSMUSG00000120154",0,7,45,9,28,24
"ENSMUSG00000097305",0,58,88,10,48,46
"ENSMUSG00000117070",2,66,102,5,20,60
"ENSMUSG00000120260",16,52,154,18,116,78
"ENSMUSG00000097006",16,91,209,43,119,142
"ENSMUSG00000117172",162,266,1088,42,370,322
"ENSMUSG00000073437",10,19,73,0,12,20
"ENSMUSG00000120922",0,0,1,4,0,1
"ENSMUSG00000085287",34,201,726,70,215,179
"ENSMUSG00000086010",0,0,0,0,0,0
"ENSMUSG00000120925",0,0,0,0,0,0
"ENSMUSG00000120301",8,42,132,7,24,30
"ENSMUSG00000120934",0,0,0,0,0,0
"ENSMUSG00000120937",0,0,0,0,0,0
"ENSMUSG00000117486",0,44,32,0,3,20
"ENSMUSG00000092539",0,0,35,0,11,16
"ENSMUSG00000117358",0,26,110,8,12,34
"ENSMUSG00000093460",0,0,0,0,0,0
"ENSMUSG00000097624",0,0,0,0,0,0
"ENSMUSG00000097125",0,0,0,0,0,2
"ENSMUSG00000117545",2,2,8,0,12,0
"ENSMUSG00000073430",0,0,0,0,0,0
"ENSMUSG00000120973",0,4,33,0,5,5
"ENSMUSG00000117437",0,0,0,0,0,0
"ENSMUSG00000097217",18,50,92,12,36,56
"ENSMUSG00000120995",83,350,934,32,278,613
"ENSMUSG00000120277",2,30,110,8,21,82
"ENSMUSG00000120998",0,0,6,0,0,0
"ENSMUSG00000121067",20,51,98,1,34,20
"ENSMUSG00000091475",8,36,28,0,10,14
"ENSMUSG00000121087",0,0,0,0,0,0
"ENSMUSG00000100865",9,30,33,14,13,29
"ENSMUSG00000121105",0,0,0,0,0,0
"ENSMUSG00000072761",97,358,772,47,240,500
"ENSMUSG00000090952",87,234,590,31,258,228
"ENSMUSG00000121122",0,0,0,1,1,0
"ENSMUSG00000121124",0,0,6,0,0,0
"ENSMUSG00000085705",0,4,10,0,8,6
"ENSMUSG00000121093",128,382,992,68,496,577
"ENSMUSG00000097405",0,0,0,0,0,0
"ENSMUSG00000119983",0,0,4,0,0,0
"ENSMUSG00000121147",0,0,0,0,0,0
"ENSMUSG00000121151",0,5,6,0,2,5
"ENSMUSG00000121152",0,0,0,0,0,0
"ENSMUSG00000090069",25,35,107,4,34,67
"ENSMUSG00000092564",116,390,1120,46,288,329
"ENSMUSG00000120176",14,83,210,29,56,205
"ENSMUSG00000101438",0,0,3,0,0,0
"ENSMUSG00000085492",98,565,1650,94,385,584
"ENSMUSG00000120175",94,372,1163,106,522,499
"ENSMUSG00000121174",0,0,0,0,0,0
"ENSMUSG00000087478",3,11,116,9,48,29
"ENSMUSG00000121180",0,0,0,0,0,0
"ENSMUSG00000120992",116,366,1301,199,1528,716
"ENSMUSG00000097350",32,271,527,59,256,231
"ENSMUSG00000097154",0,0,12,0,3,0
"ENSMUSG00000121197",0,0,0,0,0,0
"ENSMUSG00000120308",365,1386,3430,227,1036,1290
"ENSMUSG00000121204",0,0,14,6,2,8
"ENSMUSG00000078247",54,398,1018,42,284,290
"ENSMUSG00000120681",19,71,220,4,37,52
"ENSMUSG00000121208",4,6,18,0,10,0
"ENSMUSG00000121209",2,0,0,0,0,0
"ENSMUSG00000060149",116,296,1006,47,341,320
"ENSMUSG00000117393",4,10,4,2,24,20
"ENSMUSG00000093565",28,70,212,20,128,86
"ENSMUSG00000116802",95,432,706,46,333,431
"ENSMUSG00000117485",0,26,67,0,34,40
"ENSMUSG00000121227",0,0,0,0,0,0
"ENSMUSG00000121022",0,0,0,0,0,2
"ENSMUSG00000121228",0,0,0,0,0,0
"ENSMUSG00000121229",0,0,0,0,0,0
"ENSMUSG00000117501",0,6,8,0,0,0
"ENSMUSG00000095193",32,188,646,38,198,262
"ENSMUSG00000121103",3,16,2,6,4,4
"ENSMUSG00000121234",0,0,0,0,0,0
"ENSMUSG00000121111",33,136,235,60,298,271
"ENSMUSG00000116718",10,28,120,2,4,4
"ENSMUSG00000066057",20,241,851,36,152,329
"ENSMUSG00000116852",12,43,156,0,36,43
"ENSMUSG00000116644",0,0,0,0,0,0
"ENSMUSG00000092368",25,250,409,61,117,215
"ENSMUSG00000117314",0,0,0,0,0,0
"ENSMUSG00000121243",0,2,0,0,0,2
"ENSMUSG00000121244",0,0,0,0,0,0
"ENSMUSG00000117444",0,0,4,0,0,0
"ENSMUSG00000089633",0,0,0,2,10,0
"ENSMUSG00000092203",150,791,1176,97,520,434
"ENSMUSG00000079414",24,275,995,30,191,205
"ENSMUSG00000117916",14,28,106,8,46,84
"ENSMUSG00000120436",0,0,0,0,0,0
"ENSMUSG00000117322",48,156,501,21,120,159
"ENSMUSG00000067882",1,0,1,0,0,9
"ENSMUSG00000071256",215,909,2380,176,959,1263
"ENSMUSG00000115842",0,0,39,0,14,36
"ENSMUSG00000062012",157,1001,2171,201,890,921
"ENSMUSG00000023902",0,2,2,0,0,8
"ENSMUSG00000117059",0,0,0,0,0,0
"ENSMUSG00000023903",0,18,28,4,52,6
"ENSMUSG00000117108",0,0,0,0,0,0
"ENSMUSG00000117258",0,0,0,0,0,0
"ENSMUSG00000043782",122,522,1377,128,568,609
"ENSMUSG00000041319",200,857,2461,159,629,762
"ENSMUSG00000023904",714,4332,11246,670,3048,3847
"ENSMUSG00000023905",978,6354,9156,654,5981,3909
"ENSMUSG00000023906",292,1617,3132,200,982,1270
"ENSMUSG00000066720",22,312,412,40,224,179
"ENSMUSG00000067341",0,0,14,2,6,0
"ENSMUSG00000024340",0,0,0,0,0,0
"ENSMUSG00000062638",0,4,10,0,0,2
"ENSMUSG00000083522",0,0,0,0,0,0
"ENSMUSG00000073411",9808,59338,163185,10666,59995,65478
"ENSMUSG00000092438",0,2,6,4,0,2
"ENSMUSG00000079507",192,1162,3092,178,1026,1189
"ENSMUSG00000091655",131,721,1694,141,750,777
"ENSMUSG00000091705",1217,5455,18379,1330,5705,9013
"ENSMUSG00000092253",0,0,6,0,0,6
"ENSMUSG00000079505",31,184,333,62,154,203
"ENSMUSG00000035929",568,3255,10362,773,4334,3589
"ENSMUSG00000055413",11,170,596,15,130,114
"ENSMUSG00000092560",0,4,29,0,13,16
"ENSMUSG00000073409",244,1145,5219,322,1788,1473
"ENSMUSG00000060550",211,1826,5887,292,1495,1345
"ENSMUSG00000092278",0,4,29,0,15,16
"ENSMUSG00000079492",15,19,114,3,24,41
"ENSMUSG00000091373",0,0,0,0,0,0
"ENSMUSG00000073406",4,42,19,2,18,4
"ENSMUSG00000092304",0,0,0,0,0,0
"ENSMUSG00000092224",0,0,1,0,0,0
"ENSMUSG00000073405",9,83,815,17,19,70
"ENSMUSG00000092243",8,13,64,6,14,27
"ENSMUSG00000092365",0,0,0,0,0,0
"ENSMUSG00000079491",68,382,779,57,224,279
"ENSMUSG00000092277",0,5,3,0,1,0
"ENSMUSG00000073980",0,3,34,3,11,5
"ENSMUSG00000038311",0,0,0,0,4,0
"ENSMUSG00000092366",0,0,0,0,1,0
"ENSMUSG00000092289",0,0,1,0,0,0
"ENSMUSG00000073402",5,6,13,0,17,8
"ENSMUSG00000092474",0,0,3,2,0,2
"ENSMUSG00000092374",0,0,0,0,0,0
"ENSMUSG00000092480",0,0,0,0,0,0
"ENSMUSG00000054128",0,0,0,0,0,8
"ENSMUSG00000092240",0,0,0,0,0,0
"ENSMUSG00000092306",0,0,0,0,0,0
"ENSMUSG00000092457",0,0,0,0,0,0
"ENSMUSG00000092265",0,0,0,0,0,0
"ENSMUSG00000092362",0,0,0,0,0,0
"ENSMUSG00000101932",2,40,27,2,10,14
"ENSMUSG00000092428",0,0,0,0,0,0
"ENSMUSG00000101756",0,0,0,0,0,0
"ENSMUSG00000092612",0,0,0,0,0,0
"ENSMUSG00000092363",0,0,0,0,0,0
"ENSMUSG00002075285",0,0,0,0,0,0
"ENSMUSG00000092502",0,0,0,0,0,0
"ENSMUSG00000092392",0,10,0,0,2,0
"ENSMUSG00000092317",0,0,0,0,0,0
"ENSMUSG00000041130",880,3980,12215,714,4012,4913
"ENSMUSG00000007021",118,626,1689,82,407,604
"ENSMUSG00000040888",267,1638,3692,244,1437,1447
"ENSMUSG00000019320",2,77,227,17,71,143
"ENSMUSG00000040688",360,3048,7129,453,2764,2924
"ENSMUSG00000008482",4,0,13,0,2,7
"ENSMUSG00000044533",19910,105372,222962,14247,81035,81554
"ENSMUSG00000090101",0,1,18,0,0,0
"ENSMUSG00000089255",0,2,19,0,0,2
"ENSMUSG00000077709",0,0,0,0,0,0
"ENSMUSG00000040048",1708,8250,22144,1176,6610,7782
"ENSMUSG00000002500",14,46,56,8,20,22
"ENSMUSG00000075705",424,2443,5238,398,1800,1892
"ENSMUSG00000039628",319,1214,4236,192,799,1258
"ENSMUSG00000071230",0,6,8,0,4,24
"ENSMUSG00000073420",2,8,19,0,26,18
"ENSMUSG00000121344",0,0,3,0,2,0
"ENSMUSG00000023795",2,2,15,1,7,20
"ENSMUSG00000121378",14,29,108,2,9,20
"ENSMUSG00000096780",1,4,9,0,0,2
"ENSMUSG00000121395",62,230,627,32,110,198
"ENSMUSG00000079356",0,0,0,0,0,2
"ENSMUSG00000121397",0,0,0,0,0,0
"ENSMUSG00000079711",0,0,0,0,0,0
"ENSMUSG00000121414",0,4,2,0,0,3
"ENSMUSG00000067949",0,0,9,0,0,1
"ENSMUSG00000121426",0,0,0,0,0,0
"ENSMUSG00000002791",0,0,1,0,0,4
"ENSMUSG00000121449",0,11,17,0,0,1
"ENSMUSG00000117373",0,0,0,0,0,0
"ENSMUSG00000121450",0,0,0,0,0,0
"ENSMUSG00000117068",0,0,0,0,0,0
"ENSMUSG00000121469",0,0,0,0,0,0
"ENSMUSG00000098090",0,0,0,0,0,0
"ENSMUSG00000121491",0,0,3,0,0,0
"ENSMUSG00000024295",0,0,1,0,0,0
"ENSMUSG00000121493",6,31,71,10,26,11
"ENSMUSG00000067203",0,5,0,0,0,0
"ENSMUSG00000121503",16,63,295,6,55,23
"ENSMUSG00000082103",0,0,0,0,0,0
"ENSMUSG00000092444",0,0,0,0,0,0
"ENSMUSG00000121509",0,0,0,0,0,0
"ENSMUSG00000073403",0,0,0,0,0,0
"ENSMUSG00000121510",6,1,4,0,1,8
"ENSMUSG00000090556",0,0,0,0,0,0
"ENSMUSG00000065743",0,0,0,0,0,0
"ENSMUSG00000058626",20,154,229,0,0,3
"ENSMUSG00000036026",587,3349,9696,748,3390,4570
"ENSMUSG00000086472",0,0,7,0,0,0
"ENSMUSG00000023939",259,1395,2647,225,1080,976
"ENSMUSG00000094690",0,39,169,0,10,31
"ENSMUSG00000097727",0,8,32,0,10,3
"ENSMUSG00000117139",0,0,0,0,0,0
"ENSMUSG00000096717",0,0,0,0,0,0
"ENSMUSG00000093533",0,0,0,0,0,0
"ENSMUSG00000036322",0,0,0,0,0,0
"ENSMUSG00000121508",0,0,2,0,0,0
"ENSMUSG00000100384",0,0,0,0,0,0
"ENSMUSG00000100216",0,0,0,0,0,0
"ENSMUSG00000099641",0,0,0,0,0,0
"ENSMUSG00000100271",0,0,0,0,0,0
"ENSMUSG00000099695",0,0,0,0,0,0
"ENSMUSG00000095634",0,0,0,0,0,0
"ENSMUSG00000100399",0,0,0,0,0,0
"ENSMUSG00000101393",0,0,0,0,0,0
"ENSMUSG00000100885",0,0,0,0,0,0
"ENSMUSG00000101120",0,0,0,0,0,0
"ENSMUSG00000101216",0,0,0,0,0,0
"ENSMUSG00000100032",0,0,0,0,0,0
"ENSMUSG00000094789",0,0,0,0,0,0
"ENSMUSG00000101080",0,0,0,0,0,0
"ENSMUSG00000094444",0,0,0,0,0,0
"ENSMUSG00000100308",0,0,0,0,0,0
"ENSMUSG00000101423",0,0,0,0,0,0
"ENSMUSG00000095626",0,0,0,0,0,0
"ENSMUSG00000101761",0,0,0,0,0,0
"ENSMUSG00000099493",0,0,0,0,0,0
"ENSMUSG00000096777",0,0,0,0,0,0
"ENSMUSG00000102119",0,0,0,0,0,0
"ENSMUSG00000101147",0,0,0,0,0,0
"ENSMUSG00000101143",0,0,0,0,0,0
"ENSMUSG00000100739",0,0,0,0,0,0
"ENSMUSG00000095345",0,0,0,0,0,0
"ENSMUSG00000102005",0,0,0,0,0,0
"ENSMUSG00000101491",0,0,0,0,0,0
"ENSMUSG00000100709",0,0,0,0,0,0
"ENSMUSG00000095968",0,0,0,0,0,0
"ENSMUSG00000100624",0,0,0,0,0,0
"ENSMUSG00000101779",0,0,0,0,0,0
"ENSMUSG00000094529",0,0,0,0,0,0
"ENSMUSG00000102388",0,0,0,0,0,0
"ENSMUSG00000102131",0,0,0,0,0,0
"ENSMUSG00000101745",0,0,0,0,0,0
"ENSMUSG00000094699",0,0,0,0,0,0
"ENSMUSG00000100659",0,0,0,0,0,0
"ENSMUSG00000101254",0,0,0,0,0,0
"ENSMUSG00000100957",0,0,0,0,0,0
"ENSMUSG00000100976",0,0,0,0,0,0
"ENSMUSG00000099756",0,0,0,0,0,0
"ENSMUSG00000100489",0,0,0,0,0,0
"ENSMUSG00000101239",0,0,0,0,0,0
"ENSMUSG00000100971",0,0,0,0,0,0
"ENSMUSG00000099555",0,0,0,0,0,0
"ENSMUSG00000101369",0,0,0,0,0,0
"ENSMUSG00000101096",0,0,0,0,0,0
"ENSMUSG00000095263",0,0,0,0,0,0
"ENSMUSG00000096272",0,0,0,0,0,0
"ENSMUSG00000099426",0,0,0,0,0,0
"ENSMUSG00000096711",0,0,0,0,0,0
"ENSMUSG00000101728",0,0,0,0,0,0
"ENSMUSG00000100509",0,0,0,0,0,0
"ENSMUSG00000095553",0,0,0,0,0,0
"ENSMUSG00000099550",0,0,0,0,0,0
"ENSMUSG00000102065",0,0,0,0,0,0
"ENSMUSG00000101099",0,0,0,0,0,0
"ENSMUSG00000100278",0,0,0,0,0,0
"ENSMUSG00000095049",0,0,0,0,0,0
"ENSMUSG00000100692",0,0,0,0,0,0
"ENSMUSG00000101601",0,0,0,0,0,0
"ENSMUSG00000099530",0,0,0,0,0,0
"ENSMUSG00000101516",0,0,0,0,0,0
"ENSMUSG00000101359",0,0,0,0,0,0
"ENSMUSG00000094052",0,0,0,0,0,0
"ENSMUSG00000100790",0,0,0,0,0,0
"ENSMUSG00000101302",0,0,0,0,0,0
"ENSMUSG00000102125",0,0,0,0,0,0
"ENSMUSG00000101725",0,0,0,0,0,0
"ENSMUSG00000099948",0,0,0,0,0,0
"ENSMUSG00000104442",0,0,0,0,0,0
"ENSMUSG00000101440",0,0,0,0,0,0
"ENSMUSG00000095011",0,0,0,0,0,0
"ENSMUSG00000094616",0,0,0,0,0,0
"ENSMUSG00000094064",0,0,0,0,0,0
"ENSMUSG00000100653",0,0,0,0,0,0
"ENSMUSG00000101421",0,0,0,0,0,0
"ENSMUSG00000099461",0,0,0,0,0,0
"ENSMUSG00000101706",0,0,0,0,0,0
"ENSMUSG00000096532",0,0,0,0,0,0
"ENSMUSG00000101627",0,0,0,0,0,0
"ENSMUSG00000101852",0,0,0,0,0,0
"ENSMUSG00000101681",0,0,0,0,0,0
"ENSMUSG00000099438",0,0,0,0,0,0
"ENSMUSG00000101870",0,0,0,0,0,0
"ENSMUSG00000101472",0,0,0,0,0,0
"ENSMUSG00000101407",0,0,0,0,0,0
"ENSMUSG00000099500",0,0,0,0,0,0
"ENSMUSG00000100097",0,0,0,0,0,0
"ENSMUSG00000099806",0,0,0,0,0,0
"ENSMUSG00000101474",0,0,0,0,0,0
"ENSMUSG00000099704",0,0,0,0,0,0
"ENSMUSG00000101383",0,0,0,0,0,0
"ENSMUSG00000099737",0,0,0,0,0,0
"ENSMUSG00000099914",0,0,0,0,0,0
"ENSMUSG00000101417",0,0,0,0,0,0
"ENSMUSG00000101654",0,0,0,0,0,0
"ENSMUSG00000099369",0,0,0,0,0,0
"ENSMUSG00000101808",0,0,0,0,0,0
"ENSMUSG00000101893",0,0,0,0,0,0
"ENSMUSG00000099910",0,0,0,0,0,0
"ENSMUSG00000100442",0,0,0,0,0,0
"ENSMUSG00000101518",0,0,0,0,0,0
"ENSMUSG00000099818",0,0,0,0,0,0
"ENSMUSG00000100500",0,0,0,0,0,0
"ENSMUSG00000100677",0,0,0,0,0,0
"ENSMUSG00000100171",0,0,0,0,0,0
"ENSMUSG00000101374",0,0,0,0,0,0
"ENSMUSG00000101255",0,0,0,0,0,0
"ENSMUSG00000099463",0,0,0,0,0,0
"ENSMUSG00000101713",0,0,0,0,0,0
"ENSMUSG00000100745",0,0,0,0,0,0
"ENSMUSG00000101341",0,0,0,0,0,0
"ENSMUSG00000099531",0,0,0,0,0,0
"ENSMUSG00000100193",0,0,0,0,0,0
"ENSMUSG00000100008",0,0,0,0,0,0
"ENSMUSG00000099651",0,0,0,0,0,0
"ENSMUSG00000101134",0,0,0,0,0,0
"ENSMUSG00000101787",0,0,0,0,0,0
"ENSMUSG00000100537",0,0,0,0,0,0
"ENSMUSG00000101043",0,0,0,0,0,0
"ENSMUSG00000100535",0,0,0,0,0,0
"ENSMUSG00000099390",0,0,0,0,0,0
"ENSMUSG00000099738",0,0,0,0,0,0
"ENSMUSG00000100422",0,0,0,0,0,0
"ENSMUSG00000101988",0,0,0,0,0,0
"ENSMUSG00000100385",0,0,0,0,0,0
"ENSMUSG00000101336",0,0,0,0,0,0
"ENSMUSG00000100064",0,0,0,0,0,0
"ENSMUSG00000101593",0,0,0,0,0,0
"ENSMUSG00000095793",0,0,0,0,0,0
"ENSMUSG00000099733",0,0,0,0,0,0
"ENSMUSG00000101339",0,0,0,0,0,0
"ENSMUSG00000101626",0,0,0,0,0,0
"ENSMUSG00000099731",0,0,0,0,0,0
"ENSMUSG00000101091",0,0,0,0,0,0
"ENSMUSG00000100229",0,0,0,0,0,0
"ENSMUSG00000101691",0,0,0,0,0,0
"ENSMUSG00000100540",0,0,0,0,0,0
"ENSMUSG00000100244",0,0,0,0,0,0
"ENSMUSG00000096902",0,0,0,0,0,0
"ENSMUSG00000100694",0,0,0,0,0,0
"ENSMUSG00000099799",0,0,0,0,0,0
"ENSMUSG00000099999",0,0,0,0,0,0
"ENSMUSG00000101844",0,0,0,0,0,0
"ENSMUSG00000101806",0,0,0,0,0,0
"ENSMUSG00000101632",0,0,0,0,0,0
"ENSMUSG00000099525",0,0,0,0,0,0
"ENSMUSG00000100749",0,0,0,0,0,0
"ENSMUSG00000099963",0,0,0,0,0,0
"ENSMUSG00000100299",0,0,0,0,0,0
"ENSMUSG00000101857",0,0,0,0,0,0
"ENSMUSG00000101127",0,0,0,0,0,0
"ENSMUSG00000101836",0,0,0,0,0,0
"ENSMUSG00000102008",0,0,0,0,0,0
"ENSMUSG00000100869",0,0,0,0,0,0
"ENSMUSG00000101277",0,0,0,0,0,0
"ENSMUSG00000099371",0,0,0,0,0,0
"ENSMUSG00000100359",0,0,0,0,0,0
